gene_id,gene_name,gene_biotype,CTRL,EZH
ENSG00000084072,PPIE,protein_coding,3.261232415260025,3.295388130792583
ENSG00000084073,ZMPSTE24,protein_coding,4.12840190950954,4.0458538534335755
ENSG00000084090,STARD7,protein_coding,5.042260509664129,4.483403638224617
ENSG00000084092,NOA1,protein_coding,4.743271316626734,4.703474410892353
ENSG00000084093,REST,protein_coding,2.881219389994792,2.337405365282189
ENSG00000084110,HAL,protein_coding,0.08274817315619765,0.14827312126420517
ENSG00000084112,SSH1,protein_coding,1.760906655793364,1.7430377212039878
ENSG00000084207,GSTP1,protein_coding,7.381540617238193,6.991507532902277
ENSG00000084234,APLP2,protein_coding,6.182663181898539,6.52772423422491
ENSG00000084444,FAM234B,protein_coding,1.6170617803609033,1.9695673790136405
ENSG00000084463,WBP11,protein_coding,5.104107071065019,5.117090620019321
ENSG00000084623,EIF3I,protein_coding,7.699524722442324,7.723064228902161
ENSG00000084628,NKAIN1,protein_coding,0.010959044542643105,0.13102661602038393
ENSG00000084652,TXLNA,protein_coding,5.406289673761264,5.141692820924017
ENSG00000084676,NCOA1,protein_coding,2.2454220857435057,1.8114241436059841
ENSG00000084693,AGBL5,protein_coding,3.035167750719714,3.0134086727573384
ENSG00000084731,KIF3C,protein_coding,2.2344310289171054,1.5730596002842572
ENSG00000084733,RAB10,protein_coding,5.116517289003959,4.769802079617633
ENSG00000084754,HADHA,protein_coding,6.565624118868271,6.096391448405742
ENSG00000084764,MAPRE3,protein_coding,0.4014149530917003,0.8256650379300808
ENSG00000084774,CAD,protein_coding,5.456383849548269,5.322134212133283
ENSG00000085063,CD59,protein_coding,2.2684482841940015,2.178174565021289
ENSG00000085117,CD82,protein_coding,2.542550654066103,3.5877871103411687
ENSG00000085185,BCORL1,protein_coding,2.225198447647744,2.0542746346348078
ENSG00000085224,ATRX,protein_coding,2.417942307803501,2.282017222619347
ENSG00000085231,AK6,protein_coding,2.9284255268765595,2.97027753838064
ENSG00000085274,MYNN,protein_coding,2.0775061537111736,1.80932425184271
ENSG00000085365,SCAMP1,protein_coding,1.6911260147842206,1.692485000127261
ENSG00000085377,PREP,protein_coding,2.8053597739309555,2.982698552334663
ENSG00000085382,HACE1,protein_coding,1.8916202025518805,1.8818488035667753
ENSG00000085415,SEH1L,protein_coding,4.325011753270159,4.330166023546365
ENSG00000085433,WDR47,protein_coding,1.9914178593293064,1.9761084359370444
ENSG00000085449,WDFY1,protein_coding,1.9697263660732671,1.5220287345158099
ENSG00000085465,OVGP1,protein_coding,0.529856745327561,1.251873396708108
ENSG00000085491,SLC25A24,protein_coding,2.6672484472372227,3.2457667079011023
ENSG00000085511,MAP3K4,protein_coding,3.2342651243504887,3.2563156084935114
ENSG00000085514,PILRA,protein_coding,1.5082247285404713,1.5469684783537332
ENSG00000085644,ZNF213,protein_coding,1.7708283400082983,1.647313191431537
ENSG00000085721,RRN3,protein_coding,3.536672616963565,3.1715776158709823
ENSG00000085733,CTTN,protein_coding,0.7588817127194268,1.1337908814244848
ENSG00000085741,WNT11,protein_coding,0.32912535486195343,0.6450808522845233
ENSG00000085760,MTIF2,protein_coding,4.5652571016192836,4.324046302514501
ENSG00000085788,DDHD2,protein_coding,1.171988120767201,1.571475223524844
ENSG00000085831,TTC39A,protein_coding,0.019375065813731933,0.002858383328369609
ENSG00000085832,EPS15,protein_coding,3.379675829811789,3.3279715311100984
ENSG00000085840,ORC1,protein_coding,5.61885084908874,4.985206562724985
ENSG00000085871,MGST2,protein_coding,3.869424294363654,3.6202524053025513
ENSG00000085872,CHERP,protein_coding,4.670225309717489,4.907361615713105
ENSG00000085978,ATG16L1,protein_coding,2.849702741707473,2.577994653603764
ENSG00000085982,USP40,protein_coding,1.2545728440538384,0.9656736437700325
ENSG00000085998,POMGNT1,protein_coding,2.793932806584503,3.25913112118097
ENSG00000085999,RAD54L,protein_coding,5.146037016975393,4.9058198191132
ENSG00000086015,MAST2,protein_coding,2.80822824110776,3.0655188279908505
ENSG00000086061,DNAJA1,protein_coding,6.288028268581259,6.605728673907984
ENSG00000086062,B4GALT1,protein_coding,3.3671391646641364,3.4090693822259914
ENSG00000086065,CHMP5,protein_coding,4.301535998273469,3.994641255985541
ENSG00000086102,NFX1,protein_coding,3.9445943471729707,3.8621644813516527
ENSG00000086189,DIMT1,protein_coding,2.297447314276902,2.559290420469977
ENSG00000086200,IPO11,protein_coding,2.129046543960691,1.9518841196291088
ENSG00000086232,EIF2AK1,protein_coding,5.3700386549037065,5.358662770236328
ENSG00000086289,EPDR1,protein_coding,3.3149130671971867,3.830940054862049
ENSG00000086300,SNX10,protein_coding,3.1173839187016976,2.159462400555336
ENSG00000086475,SEPHS1,protein_coding,3.847423762933119,3.967391149711527
ENSG00000086504,MRPL28,protein_coding,4.1938846664617655,4.236256084061648
ENSG00000086544,ITPKC,protein_coding,2.0658946928276167,2.2279961143556313
ENSG00000086548,CEACAM6,protein_coding,1.9163896500745101,0.1626511577494715
ENSG00000086589,RBM22,protein_coding,4.844800581437793,4.7974120317289195
ENSG00000086598,TMED2,protein_coding,5.809310053107389,5.687691137362244
ENSG00000086619,ERO1B,protein_coding,1.2474107441900382,1.4052107885780678
ENSG00000086666,ZFAND6,protein_coding,2.833138461683701,2.7191644137828326
ENSG00000086712,TXLNG,protein_coding,3.9469341211523683,3.879714669220994
ENSG00000086730,LAT2,protein_coding,4.7596747356888836,4.115071236288828
ENSG00000086758,HUWE1,protein_coding,4.814288937609061,4.74070472762593
ENSG00000086827,ZW10,protein_coding,4.005629786175041,3.6304970099965326
ENSG00000086848,ALG9,protein_coding,1.144619713205529,0.9447876606768921
ENSG00000087008,ACOX3,protein_coding,2.3673744115680986,2.488104598666936
ENSG00000087053,MTMR2,protein_coding,3.2375040571570146,2.9544586136650652
ENSG00000087074,PPP1R15A,protein_coding,3.8551249619534924,3.7891393909400577
ENSG00000087076,HSD17B14,protein_coding,0.322416530012305,0.5032739987856696
ENSG00000087077,TRIP6,protein_coding,5.785061146933218,5.785730161249393
ENSG00000087086,FTL,protein_coding,10.138238120650014,10.098330082829845
ENSG00000087087,SRRT,protein_coding,5.996874073667347,6.022428228433718
ENSG00000087088,BAX,protein_coding,4.6902185542068935,4.777474859153578
ENSG00000087095,NLK,protein_coding,1.8484340397674712,1.941897653400786
ENSG00000087111,PIGS,protein_coding,4.118130399992648,4.208292950826544
ENSG00000087152,ATXN7L3,protein_coding,4.449582452602132,4.5780815984662695
ENSG00000087157,PGS1,protein_coding,2.9712025167225105,3.274690679905593
ENSG00000087191,PSMC5,protein_coding,5.036130880163293,5.101896644510752
ENSG00000087206,UIMC1,protein_coding,2.9941227196689426,2.9779113333608827
ENSG00000087245,MMP2,protein_coding,0.1191178914394636,0.03375423817049694
ENSG00000087253,LPCAT2,protein_coding,3.5126969845074614,3.8293090937262346
ENSG00000087263,OGFOD1,protein_coding,3.968126210934755,3.9559232424364903
ENSG00000087266,SH3BP2,protein_coding,2.0689512712834968,2.090984702774624
ENSG00000087269,NOP14,protein_coding,5.416542756827609,5.537933516775571
ENSG00000087274,ADD1,protein_coding,3.137381149018038,2.9300547852387524
ENSG00000087299,L2HGDH,protein_coding,2.3224641654319442,1.981571652679538
ENSG00000087301,TXNDC16,protein_coding,2.3451343970457836,2.370179214600992
ENSG00000087302,RTRAF,protein_coding,4.318701849773157,4.258964882307557
ENSG00000087338,GMCL1,protein_coding,3.1913908771765462,2.739400913414293
ENSG00000087365,SF3B2,protein_coding,5.280341370471492,4.936234007841216
ENSG00000087448,KLHL42,protein_coding,2.8758875021962784,2.6925426437269504
ENSG00000087460,GNAS,protein_coding,5.5611464880621595,5.525927323734371
ENSG00000087470,DNM1L,protein_coding,3.9868545923350402,3.790552130348982
ENSG00000087502,ERGIC2,protein_coding,3.2862468223149786,2.9818039043042392
ENSG00000087586,AURKA,protein_coding,4.780453266724849,4.16846756866473
ENSG00000087589,CASS4,protein_coding,0.4746139150031676,0.41105642778239154
ENSG00000087842,PIR,protein_coding,0.5092083342750999,1.392923220992167
ENSG00000087884,AAMDC,protein_coding,1.1280603524122474,1.043138727303485
ENSG00000087903,RFX2,protein_coding,1.5255869210857762,1.0265726086572542
ENSG00000087995,METTL2A,protein_coding,3.2535834436389073,3.3774394419762555
ENSG00000088035,ALG6,protein_coding,1.641008924719847,1.5167428715619071
ENSG00000088038,CNOT3,protein_coding,3.8290999620982915,3.9138967739427892
ENSG00000088053,GP6,protein_coding,0.14146263472870166,0.08654160586384127
ENSG00000088179,PTPN4,protein_coding,0.9674183558798346,0.7661057272945849
ENSG00000088205,DDX18,protein_coding,4.692920507934816,4.300493923134103
ENSG00000088247,KHSRP,protein_coding,6.882257216298378,6.93359384898139
ENSG00000088256,GNA11,protein_coding,2.2733922621265417,2.3489457432245624
ENSG00000088280,ASAP3,protein_coding,0.1193957890394312,0.321233298049752
ENSG00000088298,EDEM2,protein_coding,3.61434015437367,3.8031799178719803
ENSG00000088305,DNMT3B,protein_coding,2.0529038756959523,2.120517961475341
ENSG00000088325,TPX2,protein_coding,5.7904031516478,5.485556111540843
ENSG00000088340,FER1L4,transcribed_unitary_pseudogene,0.01136603506990341,0.022146750374831294
ENSG00000088356,PDRG1,protein_coding,4.182134178130787,4.083091672382264
ENSG00000088367,EPB41L1,protein_coding,0.015019753069476331,0.1092593111422205
ENSG00000088448,ANKRD10,protein_coding,3.819205035178013,4.474853871476906
ENSG00000088451,TGDS,protein_coding,4.435521787785567,4.3198745578759565
ENSG00000088682,COQ9,protein_coding,2.891081955827468,2.78441009121448
ENSG00000088727,KIF9,protein_coding,1.081666283958641,1.166173392609601
ENSG00000088756,ARHGAP28,protein_coding,0.003063292065995355,0.002247342905871562
ENSG00000088766,CRLS1,protein_coding,0.3163090481400353,0.685744423384102
ENSG00000088808,PPP1R13B,protein_coding,0.5686946652969285,0.6870576198461481
ENSG00000088812,ATRN,protein_coding,2.7261098352933812,3.014525931222205
ENSG00000088826,SMOX,protein_coding,1.5901491394041667,2.107288462490775
ENSG00000088832,FKBP1A,protein_coding,5.941681340691535,6.13952811121042
ENSG00000088833,NSFL1C,protein_coding,3.4761913987488247,3.513763318973274
ENSG00000088836,SLC4A11,protein_coding,1.946452932482215,1.9542760718866925
ENSG00000088854,C20orf194,protein_coding,0.9906003550352426,1.037142742525693
ENSG00000088876,ZNF343,protein_coding,1.6891117955332415,2.0919180527584023
ENSG00000088881,EBF4,protein_coding,0.26003941806387704,0.3445336158481947
ENSG00000088882,CPXM1,protein_coding,0.47946143662134044,0.169965017372821
ENSG00000088888,MAVS,protein_coding,3.276303056549905,3.5570707392398204
ENSG00000088899,LZTS3,protein_coding,0.7162088875925827,1.1913707339250648
ENSG00000088930,XRN2,protein_coding,5.49082299657455,5.535175790730943
ENSG00000088970,KIZ,protein_coding,2.0899800513937845,2.3097701515730367
ENSG00000088986,DYNLL1,protein_coding,5.200996807667362,5.491279934382688
ENSG00000088992,TESC,protein_coding,4.5080145270230085,4.041997391761462
ENSG00000089006,SNX5,protein_coding,3.9089794138826166,3.9972475656498374
ENSG00000089009,RPL6,protein_coding,8.411906605273197,8.49122023716627
ENSG00000089012,SIRPG,protein_coding,0.7365596658728888,0.5249861406331383
ENSG00000089022,MAPKAPK5,protein_coding,2.191252737728966,2.234706757871281
ENSG00000089041,P2RX7,protein_coding,2.149642092200835,2.0154935471737536
ENSG00000089048,ESF1,protein_coding,3.728606164192939,4.019062276368767
ENSG00000089050,RBBP9,protein_coding,1.7335126357629085,1.761945272561764
ENSG00000089053,ANAPC5,protein_coding,4.120557308313737,4.223157290119283
ENSG00000089057,SLC23A2,protein_coding,3.0756189149488535,3.149325311222799
ENSG00000089060,SLC8B1,protein_coding,2.9005821403607324,3.249435685890113
ENSG00000089063,TMEM230,protein_coding,4.563892402435455,4.817755524344885
ENSG00000089091,DZANK1,protein_coding,0.13174335252595998,0.48947948235311267
ENSG00000089094,KDM2B,protein_coding,2.8403107639524903,2.7985690571861537
ENSG00000089123,TASP1,protein_coding,2.1796273995745956,2.4320603206815625
ENSG00000089127,OAS1,protein_coding,0.8015033492686592,0.3021513209963445
ENSG00000089154,GCN1,protein_coding,4.961067695759266,5.036323882228074
ENSG00000089157,RPLP0,protein_coding,9.937845937199787,10.202314075441985
ENSG00000089159,PXN,protein_coding,1.362436707876071,0.9305153182272276
ENSG00000089163,SIRT4,protein_coding,0.029582164449407193,0.18491054316775707
ENSG00000089195,TRMT6,protein_coding,3.235486520422559,3.3480839505769393
ENSG00000089199,CHGB,protein_coding,0.7165757830588743,1.5086519282822495
ENSG00000089220,PEBP1,protein_coding,7.494379210862573,7.5778949300127865
ENSG00000089234,BRAP,protein_coding,3.030626011231612,2.9975818062311594
ENSG00000089248,ERP29,protein_coding,6.32420854488801,6.064753283066563
ENSG00000089280,FUS,protein_coding,6.0874121856152374,5.779999001953039
ENSG00000089289,IGBP1,protein_coding,5.46204698660619,5.330058481349501
ENSG00000089327,FXYD5,protein_coding,5.676393055682262,5.512831682775222
ENSG00000089335,ZNF302,protein_coding,0.12506424685219042,0.20324162142540717
ENSG00000089351,GRAMD1A,protein_coding,4.046209155879372,4.10316954392097
ENSG00000089472,HEPH,protein_coding,0.19201984667813127,0.11573898479176385
ENSG00000089486,CDIP1,protein_coding,3.346949726053964,3.4674333551818837
ENSG00000089505,CMTM1,protein_coding,1.5450312677545477,1.2518375052485864
ENSG00000089597,GANAB,protein_coding,6.953308195007895,6.6819591612300675
ENSG00000089639,GMIP,protein_coding,3.7601321361724764,3.5560576567541253
ENSG00000089682,RBM41,protein_coding,1.6067531621691964,1.552126875140499
ENSG00000089685,BIRC5,protein_coding,4.680622637642749,4.551870845729255
ENSG00000089692,LAG3,protein_coding,0.03541504722963599,0.07680628892598346
ENSG00000089693,MLF2,protein_coding,5.4437006476551,5.536628594986657
ENSG00000089723,OTUB2,protein_coding,0.06729983862813703,0.16682370638076618
ENSG00000089737,DDX24,protein_coding,4.593644084265677,4.575216468594855
ENSG00000089775,ZBTB25,protein_coding,0.6652512102658624,0.47686700599320897
ENSG00000089818,NECAP1,protein_coding,1.84654918790004,1.9523852420229646
ENSG00000089820,ARHGAP4,protein_coding,5.696238683279446,5.6022642249956585
ENSG00000089847,ANKRD24,protein_coding,0.21217605390287755,0.27202364124263095
ENSG00000089876,DHX32,protein_coding,2.6822004768375898,3.4070900931284758
ENSG00000089902,RCOR1,protein_coding,4.16868622149259,3.7135316103431952
ENSG00000089916,GPATCH2L,protein_coding,1.5882601703972297,1.5598189163784566
ENSG00000090006,LTBP4,protein_coding,2.1809214248462716,2.690867444144428
ENSG00000090013,BLVRB,protein_coding,1.4375925791762936,1.114537134917308
ENSG00000090020,SLC9A1,protein_coding,2.519064098252539,2.5055094128750612
ENSG00000090054,SPTLC1,protein_coding,3.4813228516391446,3.3548509330528957
ENSG00000090060,PAPOLA,protein_coding,4.003547507928305,4.020523403033044
ENSG00000090061,CCNK,protein_coding,3.520711065555621,3.547857156951813
ENSG00000090097,PCBP4,protein_coding,1.9015254889511393,2.057991597356356
ENSG00000090104,RGS1,protein_coding,0.2616457273320163,0.27458208410382906
ENSG00000090238,YPEL3,protein_coding,0.0672946708854349,0.04966047864983086
ENSG00000090263,MRPS33,protein_coding,3.11674628434775,3.251604539857388
ENSG00000090266,NDUFB2,protein_coding,3.8503422309457647,4.271459023689278
ENSG00000090273,NUDC,protein_coding,6.039428653895187,6.147990509727869
ENSG00000090316,MAEA,protein_coding,3.009910337848911,2.862897620507614
ENSG00000090339,ICAM1,protein_coding,0.8888364262830293,1.1729237206606338
ENSG00000090372,STRN4,protein_coding,4.089497215216845,4.4091939317067625
ENSG00000090376,IRAK3,protein_coding,3.327556112009506,2.9795696317681593
ENSG00000090382,LYZ,protein_coding,4.775675108168997,4.169830544900061
ENSG00000090432,MUL1,protein_coding,3.841518279579848,3.922427193973844
ENSG00000090447,TFAP4,protein_coding,2.803670561632233,2.889954390961227
ENSG00000090470,PDCD7,protein_coding,4.1684294880707204,4.250458712594234
ENSG00000090487,SPG21,protein_coding,4.207791487675096,3.7895946892362242
ENSG00000090520,DNAJB11,protein_coding,3.0270832780221135,2.759853330694808
ENSG00000090530,P3H2,protein_coding,0.025978629010567376,0.03794862063351682
ENSG00000090554,FLT3LG,protein_coding,0.07501327585683316,0.0463090282994376
ENSG00000090565,RAB11FIP3,protein_coding,3.1053984999763364,3.1571469441233213
ENSG00000090581,GNPTG,protein_coding,2.9326216270831296,2.8953012045795328
ENSG00000090612,ZNF268,protein_coding,0.987282126771604,0.7010703135481223
ENSG00000090615,GOLGA3,protein_coding,3.124305142952082,3.019125558459689
ENSG00000090621,PABPC4,protein_coding,4.776195935553145,4.86768162340664
ENSG00000090674,MCOLN1,protein_coding,1.625321078096817,1.8209596000625805
ENSG00000090686,USP48,protein_coding,3.4578735273086094,3.4069621951368756
ENSG00000090776,EFNB1,protein_coding,1.5326196811396016,1.9406378988435156
ENSG00000090857,PDPR,protein_coding,4.169185022940108,4.232533783475477
ENSG00000090861,AARS,protein_coding,6.247733086140462,5.589541629131989
ENSG00000090863,GLG1,protein_coding,2.668745193014128,2.0681293878831433
ENSG00000090889,KIF4A,protein_coding,4.093911281105435,3.617660262392524
ENSG00000090905,TNRC6A,protein_coding,2.672261557654907,2.6577355522947577
ENSG00000090924,PLEKHG2,protein_coding,1.8872464253213956,1.9145637702468652
ENSG00000090932,DLL3,protein_coding,0.7374407328003697,0.9479024319072549
ENSG00000090971,NAT14,protein_coding,4.018792324084854,4.395071043582429
ENSG00000090975,PITPNM2,protein_coding,1.1151366056573604,1.442912260734157
ENSG00000090989,EXOC1,protein_coding,2.556300610970817,2.474986369700245
ENSG00000091009,RBM27,protein_coding,1.877504067545542,1.5905422590712035
ENSG00000091010,POU4F3,protein_coding,0.04193514839450863,0.03087507204781706
ENSG00000091039,OSBPL8,protein_coding,3.3668794798190422,3.150663013062993
