gene_id,gene_name,gene_biotype,sample,log2_counts
ENSG00000144559,TAMM41,protein_coding,CTRL,1.664715718902464
ENSG00000144559,TAMM41,protein_coding,EZH,1.8140810821729032
ENSG00000144560,VGLL4,protein_coding,CTRL,2.7009516861181777
ENSG00000144560,VGLL4,protein_coding,EZH,3.035222444818792
ENSG00000144566,RAB5A,protein_coding,CTRL,3.0363632036818755
ENSG00000144566,RAB5A,protein_coding,EZH,2.5785164456242873
ENSG00000144567,RETREG2,protein_coding,CTRL,4.082634377222331
ENSG00000144567,RETREG2,protein_coding,EZH,3.856925035963156
ENSG00000144579,CTDSP1,protein_coding,CTRL,5.020991124403786
ENSG00000144579,CTDSP1,protein_coding,EZH,4.641326273981946
ENSG00000144580,CNOT9,protein_coding,CTRL,4.8460614987223964
ENSG00000144580,CNOT9,protein_coding,EZH,4.553012769167004
ENSG00000144589,STK11IP,protein_coding,CTRL,3.157535474773641
ENSG00000144589,STK11IP,protein_coding,EZH,2.9989255327233435
ENSG00000144591,GMPPA,protein_coding,CTRL,2.6851633359843183
ENSG00000144591,GMPPA,protein_coding,EZH,2.5529000936921857
ENSG00000144597,EAF1,protein_coding,CTRL,3.220845824978416
ENSG00000144597,EAF1,protein_coding,EZH,3.011722671863239
ENSG00000144635,DYNC1LI1,protein_coding,CTRL,2.8701237304979355
ENSG00000144635,DYNC1LI1,protein_coding,EZH,2.7213163171745443
ENSG00000144642,RBMS3,protein_coding,CTRL,0.00397756097110669
ENSG00000144642,RBMS3,protein_coding,EZH,0.01163806726022933
ENSG00000144645,OSBPL10,protein_coding,CTRL,0.00608643666025775
ENSG00000144645,OSBPL10,protein_coding,EZH,0.0265937729098246
ENSG00000144647,POMGNT2,protein_coding,CTRL,1.7686674544089664
ENSG00000144647,POMGNT2,protein_coding,EZH,3.0236306291352433
ENSG00000144648,ACKR2,protein_coding,CTRL,0.00667365582425238
ENSG00000144648,ACKR2,protein_coding,EZH,0.03393957310796153
ENSG00000144649,GASK1A,protein_coding,CTRL,0.06432139426764194
ENSG00000144649,GASK1A,protein_coding,EZH,0.49531714598691107
ENSG00000144655,CSRNP1,protein_coding,CTRL,1.931193608376223
ENSG00000144655,CSRNP1,protein_coding,EZH,1.9730250335554549
ENSG00000144659,SLC25A38,protein_coding,CTRL,3.867165022808518
ENSG00000144659,SLC25A38,protein_coding,EZH,3.879000120594643
ENSG00000144674,GOLGA4,protein_coding,CTRL,2.46154979088476
ENSG00000144674,GOLGA4,protein_coding,EZH,2.4332220375456695
ENSG00000144677,CTDSPL,protein_coding,CTRL,0.00620219869197187
ENSG00000144677,CTDSPL,protein_coding,EZH,0.01812038278428727
ENSG00000144681,STAC,protein_coding,CTRL,2.197773713270026
ENSG00000144681,STAC,protein_coding,EZH,2.2923171645523395
ENSG00000144711,IQSEC1,protein_coding,CTRL,0.04241816874025846
ENSG00000144711,IQSEC1,protein_coding,EZH,0.3936107574690956
ENSG00000144713,RPL32,protein_coding,CTRL,8.168685450143302
ENSG00000144713,RPL32,protein_coding,EZH,8.221651711775001
ENSG00000144724,PTPRG,protein_coding,CTRL,1.6959413693413792
ENSG00000144724,PTPRG,protein_coding,EZH,2.0063751140589643
ENSG00000144736,SHQ1,protein_coding,CTRL,2.469806041352776
ENSG00000144736,SHQ1,protein_coding,EZH,2.5681906044552867
ENSG00000144741,SLC25A26,protein_coding,CTRL,1.9275855938579871
ENSG00000144741,SLC25A26,protein_coding,EZH,2.303224777773602
ENSG00000144744,UBA3,protein_coding,CTRL,3.4505659398484476
ENSG00000144744,UBA3,protein_coding,EZH,3.369230328817032
ENSG00000144746,ARL6IP5,protein_coding,CTRL,3.328579400714347
ENSG00000144746,ARL6IP5,protein_coding,EZH,3.0371790963494263
ENSG00000144747,TMF1,protein_coding,CTRL,2.586899817461677
ENSG00000144747,TMF1,protein_coding,EZH,2.425584171339105
ENSG00000144749,LRIG1,protein_coding,CTRL,0.5252725849969248
ENSG00000144749,LRIG1,protein_coding,EZH,1.4858067138052111
ENSG00000144791,LIMD1,protein_coding,CTRL,2.2923052108701567
ENSG00000144791,LIMD1,protein_coding,EZH,2.166873608652197
ENSG00000144802,NFKBIZ,protein_coding,CTRL,0.34508590761897745
ENSG00000144802,NFKBIZ,protein_coding,EZH,0.41858060366542127
ENSG00000144815,NXPE3,protein_coding,CTRL,2.1115073261704143
ENSG00000144815,NXPE3,protein_coding,EZH,1.7864911895464886
ENSG00000144821,MYH15,protein_coding,CTRL,0.842343834386958
ENSG00000144821,MYH15,protein_coding,EZH,1.0371387698965682
ENSG00000144824,PHLDB2,protein_coding,CTRL,0.06667936960136081
ENSG00000144824,PHLDB2,protein_coding,EZH,0.03652883476151734
ENSG00000144827,ABHD10,protein_coding,CTRL,3.734953644913142
ENSG00000144827,ABHD10,protein_coding,EZH,3.7736484167563207
ENSG00000144840,RABL3,protein_coding,CTRL,2.4726800179337416
ENSG00000144840,RABL3,protein_coding,EZH,2.50121064182299
ENSG00000144848,ATG3,protein_coding,CTRL,3.456203610946566
ENSG00000144848,ATG3,protein_coding,EZH,3.1689312590832572
ENSG00000144852,NR1I2,protein_coding,CTRL,0.06632498775266593
ENSG00000144852,NR1I2,protein_coding,EZH,0.2631894012445385
ENSG00000144867,SRPRB,protein_coding,CTRL,4.633407902503552
ENSG00000144867,SRPRB,protein_coding,EZH,4.594021335491999
ENSG00000144893,MED12L,protein_coding,CTRL,0.15879753250835096
ENSG00000144893,MED12L,protein_coding,EZH,0.18502514819131888
ENSG00000144895,EIF2A,protein_coding,CTRL,4.919324707698964
ENSG00000144895,EIF2A,protein_coding,EZH,4.731187207944726
ENSG00000144908,ALDH1L1,protein_coding,CTRL,0.6579785489794103
ENSG00000144908,ALDH1L1,protein_coding,EZH,0.4848634079267347
ENSG00000144909,OSBPL11,protein_coding,CTRL,2.3802877784474705
ENSG00000144909,OSBPL11,protein_coding,EZH,2.020354085353344
ENSG00000144935,TRPC1,protein_coding,CTRL,0.2882312018718422
ENSG00000144935,TRPC1,protein_coding,EZH,0.2640070171290282
ENSG00000144959,NCEH1,protein_coding,CTRL,1.7946949831342565
ENSG00000144959,NCEH1,protein_coding,EZH,1.6504847449460889
ENSG00000145002,FAM86B2,protein_coding,CTRL,0.8603143970537054
ENSG00000145002,FAM86B2,protein_coding,EZH,0.9029685556739998
ENSG00000145012,LPP,protein_coding,CTRL,0.4007823781834274
ENSG00000145012,LPP,protein_coding,EZH,0.2158919243184486
ENSG00000145014,TMEM44,protein_coding,CTRL,2.129171573157329
ENSG00000145014,TMEM44,protein_coding,EZH,2.2151841137880144
ENSG00000145016,RUBCN,protein_coding,CTRL,1.6584558598954242
ENSG00000145016,RUBCN,protein_coding,EZH,1.385073100591805
ENSG00000145020,AMT,protein_coding,CTRL,0.03764167957153575
ENSG00000145020,AMT,protein_coding,EZH,0.0185277248403104
ENSG00000145022,TCTA,protein_coding,CTRL,2.6122843302506293
ENSG00000145022,TCTA,protein_coding,EZH,2.067045148941328
ENSG00000145040,UCN2,protein_coding,CTRL,0.02417716637224496
ENSG00000145040,UCN2,protein_coding,EZH,0.06981001981163687
ENSG00000145041,DCAF1,protein_coding,CTRL,3.903103931504106
ENSG00000145041,DCAF1,protein_coding,EZH,3.7146504078811233
ENSG00000145050,MANF,protein_coding,CTRL,4.660818622698769
ENSG00000145050,MANF,protein_coding,EZH,4.503090489003649
ENSG00000145087,STXBP5L,protein_coding,CTRL,0.2832787982464574
ENSG00000145087,STXBP5L,protein_coding,EZH,0.6379280797636995
ENSG00000145088,EAF2,protein_coding,CTRL,4.508059728081762
ENSG00000145088,EAF2,protein_coding,EZH,3.978131360285392
ENSG00000145147,SLIT2,protein_coding,CTRL,0.15919174322798404
ENSG00000145147,SLIT2,protein_coding,EZH,0.09370633266250392
ENSG00000145191,EIF2B5,protein_coding,CTRL,3.9185370108674658
ENSG00000145191,EIF2B5,protein_coding,EZH,4.17136212648565
ENSG00000145214,DGKQ,protein_coding,CTRL,1.9731692478596417
ENSG00000145214,DGKQ,protein_coding,EZH,2.491618273830227
ENSG00000145216,FIP1L1,protein_coding,CTRL,2.904412611391099
ENSG00000145216,FIP1L1,protein_coding,EZH,2.752545661759884
ENSG00000145217,SLC26A1,protein_coding,CTRL,0.03363473848004442
ENSG00000145217,SLC26A1,protein_coding,EZH,0.0430292634800578
ENSG00000145220,LYAR,protein_coding,CTRL,4.954533066022298
ENSG00000145220,LYAR,protein_coding,EZH,5.074762697976787
ENSG00000145241,CENPC,protein_coding,CTRL,2.3985931373833806
ENSG00000145241,CENPC,protein_coding,EZH,2.2781839479134187
ENSG00000145244,CORIN,protein_coding,CTRL,0.04632279733841472
ENSG00000145244,CORIN,protein_coding,EZH,0.03929736529041264
ENSG00000145246,ATP10D,protein_coding,CTRL,0.4694481156213128
ENSG00000145246,ATP10D,protein_coding,EZH,0.49358666806237417
ENSG00000145247,OCIAD2,protein_coding,CTRL,3.742822884498192
ENSG00000145247,OCIAD2,protein_coding,EZH,3.533681476863694
ENSG00000145283,SLC10A6,protein_coding,CTRL,0.13898117133227153
ENSG00000145283,SLC10A6,protein_coding,EZH,0.0696285225604331
ENSG00000145284,SCD5,protein_coding,CTRL,2.416278289449975
ENSG00000145284,SCD5,protein_coding,EZH,2.321290928206927
ENSG00000145287,PLAC8,protein_coding,CTRL,4.219417868315431
ENSG00000145287,PLAC8,protein_coding,EZH,3.635798115611055
ENSG00000145293,ENOPH1,protein_coding,CTRL,4.785522756722555
ENSG00000145293,ENOPH1,protein_coding,EZH,4.879875241228423
ENSG00000145331,TRMT10A,protein_coding,CTRL,1.863048139494096
ENSG00000145331,TRMT10A,protein_coding,EZH,1.8081231130113355
ENSG00000145332,KLHL8,protein_coding,CTRL,2.354363369601584
ENSG00000145332,KLHL8,protein_coding,EZH,2.016092824802702
ENSG00000145337,PYURF,protein_coding,CTRL,5.149251406416825
ENSG00000145337,PYURF,protein_coding,EZH,4.800454831095381
ENSG00000145348,TBCK,protein_coding,CTRL,0.9685331364856758
ENSG00000145348,TBCK,protein_coding,EZH,1.086002725361524
ENSG00000145354,CISD2,protein_coding,CTRL,2.355286865400662
ENSG00000145354,CISD2,protein_coding,EZH,2.338331981440672
ENSG00000145362,ANK2,protein_coding,CTRL,0.494061632605142
ENSG00000145362,ANK2,protein_coding,EZH,0.5302798424173915
ENSG00000145365,TIFA,protein_coding,CTRL,2.098757543960457
ENSG00000145365,TIFA,protein_coding,EZH,2.0347195479323257
ENSG00000145375,SPATA5,protein_coding,CTRL,1.555239484971095
ENSG00000145375,SPATA5,protein_coding,EZH,1.3354611389698992
ENSG00000145386,CCNA2,protein_coding,CTRL,5.687382873633192
ENSG00000145386,CCNA2,protein_coding,EZH,5.242433367888795
ENSG00000145388,METTL14,protein_coding,CTRL,2.630908740598794
ENSG00000145388,METTL14,protein_coding,EZH,2.486747084663197
ENSG00000145390,USP53,protein_coding,CTRL,0.8469199819371813
ENSG00000145390,USP53,protein_coding,EZH,0.7000858732711617
ENSG00000145391,SETD7,protein_coding,CTRL,2.460547396953527
ENSG00000145391,SETD7,protein_coding,EZH,2.0079235519883296
ENSG00000145414,NAF1,protein_coding,CTRL,2.2533586319152077
ENSG00000145414,NAF1,protein_coding,EZH,2.2819819743680663
ENSG00000145425,RPS3A,protein_coding,CTRL,7.408287577568179
ENSG00000145425,RPS3A,protein_coding,EZH,7.348063756631575
ENSG00000145431,PDGFC,protein_coding,CTRL,1.201610737323454
ENSG00000145431,PDGFC,protein_coding,EZH,0.8369507761319755
ENSG00000145439,CBR4,protein_coding,CTRL,1.6689403759372756
ENSG00000145439,CBR4,protein_coding,EZH,1.7414027170687003
ENSG00000145476,CYP4V2,protein_coding,CTRL,0.8916847427115938
ENSG00000145476,CYP4V2,protein_coding,EZH,1.0643158200571856
ENSG00000145491,ROPN1L,protein_coding,CTRL,0.01998358444639034
ENSG00000145491,ROPN1L,protein_coding,EZH,0.09977830776344074
ENSG00000145494,NDUFS6,protein_coding,CTRL,5.120796935827593
ENSG00000145494,NDUFS6,protein_coding,EZH,5.429159200273862
ENSG00000145495,MARCH6,protein_coding,CTRL,3.5733385706201117
ENSG00000145495,MARCH6,protein_coding,EZH,3.854210548211608
ENSG00000145506,NKD2,protein_coding,CTRL,0.2546511950577697
ENSG00000145506,NKD2,protein_coding,EZH,0.2152358839704744
ENSG00000145545,SRD5A1,protein_coding,CTRL,1.4758498867342562
ENSG00000145545,SRD5A1,protein_coding,EZH,1.7453777970020767
ENSG00000145555,MYO10,protein_coding,CTRL,0.02331953384985159
ENSG00000145555,MYO10,protein_coding,EZH,0.06737097126951665
ENSG00000145569,OTULINL,protein_coding,CTRL,0.04595115951365445
ENSG00000145569,OTULINL,protein_coding,EZH,0.24441994947997303
ENSG00000145592,RPL37,protein_coding,CTRL,7.561226432256556
ENSG00000145592,RPL37,protein_coding,EZH,7.940133129491308
ENSG00000145604,SKP2,protein_coding,CTRL,4.452096869776125
ENSG00000145604,SKP2,protein_coding,EZH,4.4933748488365675
ENSG00000145632,PLK2,protein_coding,CTRL,0.31631610068785904
ENSG00000145632,PLK2,protein_coding,EZH,0.5882617564579292
ENSG00000145649,GZMA,protein_coding,CTRL,1.5878587358070555
ENSG00000145649,GZMA,protein_coding,EZH,1.0548879733797505
ENSG00000145675,PIK3R1,protein_coding,CTRL,2.311296797286794
ENSG00000145675,PIK3R1,protein_coding,EZH,2.163337459197708
ENSG00000145687,SSBP2,protein_coding,CTRL,0.7712083404792252
ENSG00000145687,SSBP2,protein_coding,EZH,0.3852119596647075
ENSG00000145703,IQGAP2,protein_coding,CTRL,2.5038198068220763
ENSG00000145703,IQGAP2,protein_coding,EZH,2.892549203133679
ENSG00000145715,RASA1,protein_coding,CTRL,2.6292333043636633
ENSG00000145715,RASA1,protein_coding,EZH,2.510598337639209
ENSG00000145723,GIN1,protein_coding,CTRL,0.9479021043241066
ENSG00000145723,GIN1,protein_coding,EZH,0.9121258657475336
ENSG00000145725,PPIP5K2,protein_coding,CTRL,2.6341806042883222
ENSG00000145725,PPIP5K2,protein_coding,EZH,2.4888473857943865
ENSG00000145730,PAM,protein_coding,CTRL,1.27126493059719
ENSG00000145730,PAM,protein_coding,EZH,1.5891287106083682
ENSG00000145734,BDP1,protein_coding,CTRL,2.32940597852914
ENSG00000145734,BDP1,protein_coding,EZH,2.184034675366211
ENSG00000145736,GTF2H2,protein_coding,CTRL,1.3779552705846771
ENSG00000145736,GTF2H2,protein_coding,EZH,1.4461958101649544
ENSG00000145740,SLC30A5,protein_coding,CTRL,2.8815262672798485
ENSG00000145740,SLC30A5,protein_coding,EZH,2.7839915407155016
ENSG00000145741,BTF3,protein_coding,CTRL,7.590351997991984
ENSG00000145741,BTF3,protein_coding,EZH,7.705290414143386
ENSG00000145743,FBXL17,protein_coding,CTRL,0.8055247472570295
ENSG00000145743,FBXL17,protein_coding,EZH,0.7880083030778883
ENSG00000145757,SPATA9,protein_coding,CTRL,0.03696851920343696
ENSG00000145757,SPATA9,protein_coding,EZH,0.08875991837366858
ENSG00000145777,TSLP,protein_coding,CTRL,0.1922222698408931
ENSG00000145777,TSLP,protein_coding,EZH,0.3742529620255274
ENSG00000145779,TNFAIP8,protein_coding,CTRL,2.8953969138129967
ENSG00000145779,TNFAIP8,protein_coding,EZH,2.7622411902745325
ENSG00000145780,FEM1C,protein_coding,CTRL,1.5762179298378136
ENSG00000145780,FEM1C,protein_coding,EZH,1.504943964848987
ENSG00000145781,COMMD10,protein_coding,CTRL,2.104561422572958
ENSG00000145781,COMMD10,protein_coding,EZH,2.1359353970396193
ENSG00000145782,ATG12,protein_coding,CTRL,1.664400821754276
ENSG00000145782,ATG12,protein_coding,EZH,1.57675387451882
ENSG00000145794,MEGF10,protein_coding,CTRL,0.00805589350632114
ENSG00000145794,MEGF10,protein_coding,EZH,0.03511878836864852
ENSG00000145817,YIPF5,protein_coding,CTRL,3.3821930862395644
ENSG00000145817,YIPF5,protein_coding,EZH,3.2326447762183954
ENSG00000145819,ARHGAP26,protein_coding,CTRL,2.135370952032921
ENSG00000145819,ARHGAP26,protein_coding,EZH,1.42252534413834
ENSG00000145824,CXCL14,protein_coding,CTRL,0.20641291520305152
ENSG00000145824,CXCL14,protein_coding,EZH,0.29351872573145094
ENSG00000145833,DDX46,protein_coding,CTRL,4.136163226190729
ENSG00000145833,DDX46,protein_coding,EZH,3.798809459075268
ENSG00000145860,RNF145,protein_coding,CTRL,3.0762929459198776
ENSG00000145860,RNF145,protein_coding,EZH,2.912859059904357
ENSG00000145868,FBXO38,protein_coding,CTRL,2.929351059935032
ENSG00000145868,FBXO38,protein_coding,EZH,2.806684059599292
ENSG00000145882,PCYOX1L,protein_coding,CTRL,2.842943200561486
ENSG00000145882,PCYOX1L,protein_coding,EZH,2.7282262085125715
ENSG00000145901,TNIP1,protein_coding,CTRL,4.054334092678624
ENSG00000145901,TNIP1,protein_coding,EZH,3.971088703231022
ENSG00000145907,G3BP1,protein_coding,CTRL,4.756365803203098
ENSG00000145907,G3BP1,protein_coding,EZH,4.512088052709201
ENSG00000145911,N4BP3,protein_coding,CTRL,0.46979667879872783
ENSG00000145911,N4BP3,protein_coding,EZH,0.3017876206386243
ENSG00000145912,NHP2,protein_coding,CTRL,5.921655346278929
ENSG00000145912,NHP2,protein_coding,EZH,6.002888248460904
ENSG00000145916,RMND5B,protein_coding,CTRL,2.255693975561488
ENSG00000145916,RMND5B,protein_coding,EZH,2.0821255420106857
ENSG00000145919,BOD1,protein_coding,CTRL,3.517258504859351
ENSG00000145919,BOD1,protein_coding,EZH,3.7611828687184423
ENSG00000145949,MYLK4,protein_coding,CTRL,0.11578349787695114
ENSG00000145949,MYLK4,protein_coding,EZH,0.3856396704188389
ENSG00000145979,TBC1D7,protein_coding,CTRL,1.3010197234669734
ENSG00000145979,TBC1D7,protein_coding,EZH,1.4342199348579563
ENSG00000145982,FARS2,protein_coding,CTRL,1.9962772818346577
ENSG00000145982,FARS2,protein_coding,EZH,2.1192805379769557
ENSG00000145990,GFOD1,protein_coding,CTRL,2.279299273566785
ENSG00000145990,GFOD1,protein_coding,EZH,2.261453394372444
ENSG00000145996,CDKAL1,protein_coding,CTRL,2.762780881056858
ENSG00000145996,CDKAL1,protein_coding,EZH,2.695761954208382
ENSG00000146006,LRRTM2,protein_coding,CTRL,0.00597785062518656
ENSG00000146006,LRRTM2,protein_coding,EZH,0.00876019955875937
ENSG00000146007,ZMAT2,protein_coding,CTRL,5.831017195498555
ENSG00000146007,ZMAT2,protein_coding,EZH,5.557346925959708
ENSG00000146013,GFRA3,protein_coding,CTRL,0.01825552440126278
ENSG00000146013,GFRA3,protein_coding,EZH,0.02669980589544079
ENSG00000146054,TRIM7,protein_coding,CTRL,0.0246737159250725
ENSG00000146054,TRIM7,protein_coding,EZH,0.0145282444202267
ENSG00000146063,TRIM41,protein_coding,CTRL,2.3556205684981535
ENSG00000146063,TRIM41,protein_coding,EZH,2.5386042049215716
ENSG00000146066,HIGD2A,protein_coding,CTRL,6.699957555583314
ENSG00000146066,HIGD2A,protein_coding,EZH,6.762106235235373
ENSG00000146067,FAM193B,protein_coding,CTRL,3.414295646403386
ENSG00000146067,FAM193B,protein_coding,EZH,3.464329573523338
ENSG00000146072,TNFRSF21,protein_coding,CTRL,1.176638338574414
ENSG00000146072,TNFRSF21,protein_coding,EZH,2.349256375525734
ENSG00000146083,RNF44,protein_coding,CTRL,4.191516645500904
ENSG00000146083,RNF44,protein_coding,EZH,4.5089226679500625
ENSG00000146085,MMUT,protein_coding,CTRL,3.4789873629256403
ENSG00000146085,MMUT,protein_coding,EZH,2.99842987416807
ENSG00000146090,RASGEF1C,protein_coding,CTRL,0.03589070344797379
ENSG00000146090,RASGEF1C,protein_coding,EZH,0.01766042765112177
ENSG00000146094,DOK3,protein_coding,CTRL,3.660163419551132
ENSG00000146094,DOK3,protein_coding,EZH,2.9539236212239905
ENSG00000146109,ABT1,protein_coding,CTRL,4.43192026994671
ENSG00000146109,ABT1,protein_coding,EZH,4.3961620629871785
ENSG00000146112,PPP1R18,protein_coding,CTRL,5.402424821727497
ENSG00000146112,PPP1R18,protein_coding,EZH,4.7724500211143654
ENSG00000146143,PRIM2,protein_coding,CTRL,3.243523541656254
ENSG00000146143,PRIM2,protein_coding,EZH,2.8773802966525164
ENSG00000146215,CRIP3,protein_coding,CTRL,0.04398931028584255
ENSG00000146215,CRIP3,protein_coding,EZH,0.03239353016598107
ENSG00000146223,RPL7L1,protein_coding,CTRL,4.919070659876067
ENSG00000146223,RPL7L1,protein_coding,EZH,4.91352148274542
ENSG00000146232,NFKBIE,protein_coding,CTRL,3.983724491377003
ENSG00000146232,NFKBIE,protein_coding,EZH,4.022439145622748
ENSG00000146242,TPBG,protein_coding,CTRL,1.1296390151338729
ENSG00000146242,TPBG,protein_coding,EZH,1.7268898012010818
ENSG00000146243,IRAK1BP1,protein_coding,CTRL,1.2818357149954749
ENSG00000146243,IRAK1BP1,protein_coding,EZH,1.5401328080872414
ENSG00000146247,PHIP,protein_coding,CTRL,3.060538790165232
ENSG00000146247,PHIP,protein_coding,EZH,2.696570393507262
ENSG00000146263,MMS22L,protein_coding,CTRL,2.1747605315269065
ENSG00000146263,MMS22L,protein_coding,EZH,1.7252183450019922
ENSG00000146278,PNRC1,protein_coding,CTRL,3.640760701740988
ENSG00000146278,PNRC1,protein_coding,EZH,3.913423600498709
ENSG00000146281,PM20D2,protein_coding,CTRL,4.494897174098954
ENSG00000146281,PM20D2,protein_coding,EZH,4.187833949746245
ENSG00000146282,RARS2,protein_coding,CTRL,3.4685742848778727
ENSG00000146282,RARS2,protein_coding,EZH,3.4445406115739736
ENSG00000146350,TBC1D32,protein_coding,CTRL,0.6214252450907692
ENSG00000146350,TBC1D32,protein_coding,EZH,0.6674667093715373
ENSG00000146376,ARHGAP18,protein_coding,CTRL,0.8650724662582311
ENSG00000146376,ARHGAP18,protein_coding,EZH,1.138080172033663
ENSG00000146386,ABRACL,protein_coding,CTRL,6.63696452936752
ENSG00000146386,ABRACL,protein_coding,EZH,6.209988633861568
ENSG00000146409,SLC18B1,protein_coding,CTRL,0.6005360559358505
ENSG00000146409,SLC18B1,protein_coding,EZH,1.84995231796542
ENSG00000146410,MTFR2,protein_coding,CTRL,4.1387526106603545
ENSG00000146410,MTFR2,protein_coding,EZH,3.965209493769593
ENSG00000146414,SHPRH,protein_coding,CTRL,2.688451652805747
ENSG00000146414,SHPRH,protein_coding,EZH,2.474525664880042
